BBL,Required to report automated water data from DEP? Y/N,Esmnt,Building Class ,Tax Class,Building Count,DOF Gross Square Footage,,,Zip Code,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Address
4022397501,YES, ,R0,2,1,"225,529",,,11375,,111-01 QUEENS BOULEVARD
4022450046,YES, ,I6,4,1,"48,100",,,11375,,69-70 GRND CNTRL PARKWAY SR W
4022460011,YES, ,D1,2,1,"64,032",,,11375,,70-01 113 STREET
4022480074,YES, ,D4,2,1,"64,003",,,11375,,112-15 72 ROAD
4022480099,YES, ,I7,4,1,"80,000",,,11375,,112-50 72 AVENUE
4022480125,YES, ,D1,2,1,"60,186",,,11375,,112-41 72 ROAD
4022480100,YES,,W1,4,1,"102,349",,,11375,,71-25 113 STREET
4022500001,NO, ,D4,2,1,"105,280",,,11375,,72-35 112 STREET
4022500012,YES, ,D1,2,1,"75,000",,,11375,,72-38 72 ROAD
4022510002,YES, ,D4,2,1,"122,606",,,11375,,72-81 113 STREET
4022510027,YES, ,D4,2,1,"123,000",,,11375,,113-14 72 ROAD
4022510054,YES, ,D4,2,1,"122,606",,,11375,,72-61 113 STREET
4022520010,YES, ,D4,2,1,"238,128",,,11375,,112-20 112 STREET
4022640042,NO, ,K2,4,1,"25,631",,,11375,,113-13 QUEENS BOULEVARD
4022640067,YES, ,P2,4,1,"27,300",,,11375,,112-25 QUEENS BOULEVARD
4022640101,YES, ,D4,2,1,"41,114",,,11375,,75-20 113 STREET
4022647501,YES, ,R0,2,1,"468,546",,,11375,,112-01 QUEENS BOULEVARD
4022650067,YES, ,D1,2,1,"41,920",,,11375,,75-23 113 STREET
4022650079,YES, ,D1,2,1,"60,025",,,11375,,75-05 113 STREET
4022650090,YES, ,W2,4,1,"28,629",,,11375,,75-24 GRND CNTRL PARKWAY SR W
4022660079,YES, ,D4,2,1,"145,263",,,11373,,76-36 113 STREET
4022660081,YES, ,O7,4,1,"48,300",,,11375,,114-03 QUEENS BOULEVARD
4022670136,YES, ,D4,2,1,"79,200",,,11375,,76-35 GRAND CENTRAL PARKWAY
4022677501,YES, ,R0,2,1,"42,496",,,11375,,76-01 113 STREET
4022680013,YES, ,D4,2,1,"137,820",,,11373,,77-14 113 STREET
4022680014,YES, ,D4,2,1,"52,602",,,11385,,77-34 78 AVENUE
4022680023,YES, ,K2,4,1,"39,608",,,11375,,116-29 QUEENS BOULEVARD
4022690002,YES, ,D4,2,1,"93,000",,,11375,,77-15 113 STREET
4022690020,YES, ,D4,2,1,"93,000",,,11375,,77-35 113 STREET
4022700013,YES, ,O5,4,1,"88,300",,,11375,,118-01 QUEENS BOULEVARD
4022700020,YES, ,D4,2,1,"112,500",,,11375,,112-50 78 AVENUE
4022700041,YES, ,O6,4,1,"518,929",,,11375,,112-09 QUEENS BOULEVARD
4022740002,YES,,O2,4,1,"252,672",,,11415,,120-55 QUEENS BOULEVARD
4022810001,NO, ,C1,2,10,"230,000",,,11377,,47-01 49 STREET
4022830075,YES, ,F9,4,1,"32,618",,,11377,,50-05 47 AVENUE
4022840006,YES,,W1,4,1,"170,909",,,11377,,46-02 47 AVENUE
4022860011,YES, ,C1,2,6,"138,000",,,11377,,47-25 48 STREET
4022880007,YES, ,D1,2,1,"63,000",,,11377,,48-53 44 STREET
4022880027,YES, ,D4,2,1,"59,580",,,11377,,48-10 45 STREET
4022900001,NO, ,C1,2,10,"230,000",,,11377,,48-16 47 STREET
4022940026,YES, ,M1,4,4,"55,216",,,11377,Y ,50-01 44 STREET
4023050022,YES, ,C1,2,1,"37,216",,,11377,,47-10 LAUREL HILL BOULEVARD
4023137501,NO, ,R0,2,1,"157,450",,,11377,,58-12 QUEENS BOULEVARD
4023140001,YES, ,D4,2,6,"721,672",,,11377,,59-10 QUEENS BOULEVARD
4023190010,YES, ,D3,2,3,"239,190",,,11377,,47-50 59 STREET
4023220001,NO, ,D4,2,2,"290,000",,,11378,,59-50 61 STREET
4023240035,YES, ,D9,2,1,"58,000",,,11377,,44-20 63 STREET
4023247501,YES, ,R0,2,1,"121,536",,,11377,,63-14 QUEENS BOULEVARD
4023250032,YES, ,H9,4,1,"60,086",,,11377,,64-06 QUEENS BOULEVARD
4023250040,YES, ,D7,2,1,"25,680",,,11377,,64-26 QUEENS BOULEVARD
4023420001,YES, ,E1,4,1,"37,800",,,11377,,58-25 52 AVENUE
4023430001,YES, ,E1,4,1,"59,200",,,11377,,58-51 52 AVENUE
4023430025,YES, ,E1,4,1,"40,194",,,11377,,58-58 LAUREL HILL BOULEVARD
4023440004,YES, ,F9,4,1,"44,500",,,11377,,51-40 59 STREET
4023440030,NO,,Y2,4,1,"101,600",,,11377,,59-06 LAUREL HILL BLVD
4023450001,YES, ,E1,4,1,"29,400",,,11377,,59-05 52 AVENUE
4023470055,NO,,Y6,4,1,"134,408",,,11377,,52-07 58 STREET
4023490029,YES, ,E1,4,1,"37,348",,,11377,,58-50 52 AVENUE
4023510023,YES,,E1,4,1,"25,578",,,11377,,58-65 52 ROAD
4023610150,NO,,G1,4,1,"75,400",,,11377,,53-01 58 STREET
4023610268,NO,,G1,4,1,"739,478",,,11377,,52-35 59 PLACE
4023610151,YES,,Y6,4,3,"38,916",,,11378,,58-62 58 STREET
4023650040,YES, ,H3,4,1,"35,069",,,11378,,60-30 MAURICE AVENUE
4023740106,NO, ,C1,2,1,"32,500",,,11378,,64-05 53 DRIVE
4023740160,YES, ,D1,2,1,"52,800",,,11378,,53-00 65 PLACE
4023760101,NO, ,D4,2,3,"357,000",,,11378,,52-24 65 PLACE
4023820020,YES, ,D4,2,1,"105,140",,,11378,,52-15 65 PLACE
4024230001,YES,,W1,4,4,"174,600",,,11377,,67-25 51 ROAD
4024310023,NO, ,D3,2,1,"62,500",,,11377,,46-01 67 STREET
4024327501,NO, ,R0,2,1,"94,238",,,11377,,46-02        70 STREET
4024400001,YES, ,E1,4,1,"43,000",,,11377,,70-01 51 AVENUE
4024420002,YES, ,F9,4,1,"67,146",,,11377,,72-01 51 AVENUE
4024447501,NO, ,R0,2,1,"89,910",,,11377,,70-26        QUEENS BOULEVARD
4024480201,NO, ,H9,4,1,"28,525",,,11377,,73-04 QUEENS BOULEVARD
4024490013,YES, ,E1,4,1,"50,732",,,11373,,50-10 KNEELAND STREET
4024500001,NO, ,E7,4,1,"107,115",,,11373,,75-28 QUEENS BOULEVARD
4024500017,NO,,W1,4,1,"183,506",,,11373,,50-40 JACOBUS STREET
4024510015,NO, ,F4,4,1,"37,500",,,11373,,50-20 IRELAND STREET
4024510021,YES,,W1,4,1,"32,207",,,11373,,76-05 51 AVENUE
4024530025,NO, ,W1,4,1,"40,066",,,11373,,79-20        QUEENS BLVD
4024530040,YES, ,H9,4,1,"88,000",,,11373,,79-00 QUEENS BOULEVARD
4024600009,NO, ,E1,4,1,"26,000",,,11377,,71-08 51 AVENUE
4024730031,YES, ,D1,2,1,"99,883",,,11373,,51-60 VAN KLEECK STREET
4024740010,YES, ,D1,2,1,"68,440",,,11373,,51-55 VAN KLEECK STREET
4024740021,YES, ,D1,2,1,"71,184",,,11373,,51-25 VAN KLEECK STREET
4024740022,YES, ,D1,2,1,"74,600",,,11373,,51-15 VAN KLEECK STREET
4024747501,YES, ,R0,2,1,"36,891",,,11373,,81-18 QUEENS BOULEVARD
4024767501,YES, ,R0,2,1,"51,341",,,11373,,51-33 GOLDSMITH STREET
4024920079,YES, ,K6,4,1,"47,583",,,11373,,74-17 GRAND AVENUE
4024920094,YES, ,K6,4,1,"54,150",,,11373,,53-01 74 STREET
4025030031,YES,,W1,4,1,"155,630",,,11378,,70-02 54 AVENUE
4025200006,YES, ,E9,4,1,"43,247",,,11378,,34-02 LAUREL HILL BOULEVARD
4025250017,YES, ,E1,4,1,"28,940",,,11378,,43-22 55 AVENUE
4025290020,YES, ,K1,4,1,"136,547",,,11378,,43-40 57 AVENUE
4025380014,YES, ,F1,4,1,"30,200",,,11378,,54-60 46 STREET
4025450026,YES, ,F1,4,1,"66,500",,,11378,,46-50 54 AVENUE
4025460001,YES, ,F4,4,1,"49,200",,,11378,,54-35 46 STREET
4025500053,YES, ,E1,4,1,"28,629",,,11378,,46-60 55 AVENUE
4025500090,YES, ,E1,4,1,"409,473",,,11378,,46-05 56 ROAD
4025540055,YES, ,F4,4,1,"88,500",,,11378,,57-22 57 AVENUE
4025570050,NO, ,E1,4,1,"34,907",,,11378,,48-23 55 AVENUE
4025640001,NO, ,F4,4,1,"143,840",,,11378,,500 49 STREET
4025670150,YES, ,E1,4,1,"171,604",,,11378,,56-01 55 AVENUE
4025730001,YES, ,E1,4,1,"140,000",,,11378,,50-35 56 ROAD
4025730025,YES, ,E1,4,1,"457,750",,,11378,,50-02 55 AVENUE
4025730124,YES, ,E1,4,1,"106,000",,,11378,,55-30 58 STREET
4025730162,YES, ,E1,4,1,"56,700",,,11378,,56-05 55 DRIVE
4025750040,NO, ,E1,4,1,"53,000",,,11378,,56-75 49 PLACE
4025750130,NO, ,E9,4,1,"48,870",,,11378,,56-01 MASPETH AVENUE
4025750160,YES, ,E1,4,1,"49,000",,,11378,,49-29 MASPETH AVENUE
4025750170,NO, ,E1,4,1,"55,120",,,11378,,49-25 MASPETH AVENUE
4025750245,NO, ,E1,4,1,"35,658",,,11378,,49-15 MASPETH AVENUE
4025750280,YES, ,E1,4,1,"29,982",,,11378,,49-01 MASPETH AVENUE
4025750300,YES, ,E1,4,1,"32,000",,,11378,,48-85 MASPETH AVENUE
4025760001,YES, ,E1,4,1,"34,085",,,11378,,56-65 RUST STREET
4025850002,NO, ,E1,4,1,"59,000",,,11378,,56-38 58 STREET
4025850021,YES, ,E1,4,1,"191,661",,,11378,,55-60 58 STREET
4025850064,NO, ,E9,4,1,"26,776",,,11378,,56-24 58 STREET
4026000092,NO, ,E1,4,1,"293,148",,,11378,,55-90 48 STREET
4026000001,YES,,E1,4,2,"129,860",,,11377,,47-01 48 STREET
4026020020,YES, ,E1,4,1,"33,400",,,11378,,58-45 47 STREET
4026020030,YES, ,E1,4,1,"26,775",,,11378,,58-41 47 STREET
4026020035,YES, ,E1,4,1,"37,575",,,11378,,58-35 47 STREET
4026020058,YES, ,F5,4,1,"70,776",,,11378,,57-47 47 STREET
4026020090,YES, ,E1,4,1,"42,064",,,11378,,57-03 48 STREET
4026020102,YES, ,E1,4,1,"58,316",,,11378,,56-45 48 STREET
4026020115,NO, ,E1,4,1,"42,100",,,11378,,56-35 48 STREET
4026020125,YES, ,E1,4,1,"83,550",,,11378,,57-65 48 STREET
4026020170,YES, ,E1,4,1,"84,000",,,11378,,56-72 49 PLACE
4026020180,YES, ,E1,4,1,"35,000",,,11378,,56-96 49 PLACE
4026020190,YES, ,E1,4,1,"66,900",,,11378,,57-00 49 PLACE
4026020200,YES, ,E1,4,1,"87,810",,,11378,,57-10 49 PLACE
4026020220,YES, ,E1,4,1,"57,430",,,11378,,57-48 49 PLACE
4026030001,NO, ,E9,4,1,"30,215",,,11378,,58-60 PAGE PLACE
4026030040,YES, ,E1,4,1,"59,000",,,11378,,57-13 49 PLACE
4026030052,YES, ,E1,4,1,"60,438",,,11378,,57-09 49 PLACE
4026030072,YES, ,E1,4,1,"63,840",,,11378,,57-01 49 PLACE
4026030087,YES, ,E1,4,1,"41,650",,,11378,,56-71 49 PLACE
4026030130,YES, ,E1,4,1,"56,966",,,11378,,57-54 PAGE PLACE
4026030150,YES, ,E1,4,1,"93,000",,,11378,,58-38 PAGE PLACE
4026100118,YES, ,E1,4,1,"153,219",,,11378,,51-09 GRAND AVENUE
4026100219,YES, ,E1,4,1,"45,592",,,11378,,53-01 GRAND AVENUE
4026100336,NO, ,E1,4,4,"857,715",,,11378,,55-15 GRAND AVENUE
4026100412,YES, ,F1,4,1,"40,116",,,11378,,58-3O 57 STREET
4026100524,YES, ,F1,4,1,"150,000",,,11378,,56-02 MASPETH AVENUE
4026110096,YES, ,E1,4,1,"26,020",,,11378,,47-06 GRAND AVENUE
4026110102,YES, ,E1,4,1,"51,530",,,11378,,47-08 GRAND AVENUE
4026110104,NO, ,E1,4,1,"79,000",,,11378,,47-10 GRAND AVENUE
4026110106,NO, ,E1,4,1,"161,000",,,11378,,47-12 GRAND AVENUE
4026110121,YES, ,F1,4,1,"27,000",,,11378,,49-00 GRAND AVENUE
4026110130,YES, ,F1,4,1,"75,580",,,11378,,50-00 GRAND AVENUE
4026110136,YES, ,F1,4,3,"114,000",,,11378,,51-18 GRAND AVENUE
4026110141,YES, ,F1,4,2,"167,000",,,11378,,52-08 GRAND AVENUE
4026110151,YES, ,E1,4,2,"121,425",,,11378,,53-06 GRAND AVENUE
4026110158,YES, ,G1,4,1,"39,900",,,11378,,58-70 54 STREET
4026110241,NO, ,E1,4,1,"87,053",,,11378,,52-02 GRAND AVENUE
4026110350,YES, ,E1,4,1,"64,920",,,11378,,52-15 FLUSHING AVENUE
4026110356,YES, ,F1,4,1,"100,000",,,11378,,52-07 FLUSHING AVENUE
4026110362,YES, ,F1,4,1,"157,000",,,11378,,52-01 FLUSHING AVENUE
4026110450,NO, ,O5,4,1,"68,246",,,11385,,50-05 METROPOLITAN AVENUE
4026110452,YES, ,E1,4,1,"39,000",,,11385,,48-25A METROPOLITAN AVENUE
4026110454,NO, ,F5,4,1,"51,209",,,11385,,49-29 METROPOLITAN AVENUE
4026110458,YES, ,E1,4,1,"31,546",,,11385,,48-01 METROPOLITAN AVENUE
4026110465,YES, ,F5,4,1,"25,800",,,11385,,48-25B METROPOLITAN AVENUE
4026110480,YES, ,E1,4,1,"147,781",,,11385,,47-05 METROPOLITAN AVENUE
4026110503,YES, ,E1,4,1,"32,400",,,11385,,46-55 METROPOLITAN AVENUE
4026110508,YES, ,F2,4,1,"26,000",,,11385,,46-45 METROPOLITAN AVENUE
4026117501,YES, ,R0,2,1,"134,300",,,11385,,48-05 METROPOLITAN AVENUE
4026110447,NO,,Y6,4,1,"17,700",,,,, 
4026220102,YES, ,E1,4,1,"30,000",,,11378,,58-97 57 STREET
4026220125,YES, ,F1,4,1,"78,500",,,11378,,58-77 57 STREET
4026310106,NO,,W1,4,1,"36,000",,,11378,,58-75 56 STREET
4026320012,YES, ,E9,4,1,"41,300",,,11378,,52-02 FLUSHING AVENUE
4026330011,NO, ,F1,4,1,"37,860",,,11378,,53-20 FLUSHING AVENUE
4026460018,NO,,Y1,4,1,"10,125",,,11379,,83-98 METROPOLITAN AVENUE
4026490113,YES, ,E9,4,5,"588,390",,,11385,,57-46 56 STREET
4026560064,YES, ,E1,4,1,"75,447",,,11378,,58-75 LONG ISLAND EXPRESSWAY
4026560115,YES, ,E1,4,1,"95,963",,,11378,,59-21 58 ROAD
4026570023,NO, ,E1,4,3,"102,250",,,11378,,58-40 BORDEN AVENUE
4026570028,NO, ,F1,4,1,"31,600",,,11378,,58-80 BORDEN AVENUE
4026570040,NO, ,K8,4,1,"134,000",,,11378,,59-15 MAURICE AVE
4026570060,YES, ,E1,4,1,"46,045",,,11378,,59-41 MAURICE AVENUE
4026620018,YES, ,E1,4,1,"127,587",,,11378,,58-95 MAURICE AVENUE
4026640001,YES, ,E9,4,1,"30,000",,,11378,,56-45 58 STREET
4026660006,NO, ,E1,4,1,"60,600",,,11378,,58-55 56 DRIVE
4026680007,YES, ,E9,4,1,"47,500",,,11378,,58-24 MAURICE AVENUE
4026690001,YES, ,F4,4,1,"195,100",,,11378,,58-51 MASPETH AVENUE
4026710001,YES, ,E1,4,1,"30,055",,,11378,,57-45 RUST STREET
4026750015,NO,,G2,4,1,"109,800",,,11378,,57-39 58 PLACE
4026780001,YES, ,F1,4,1,"51,749",,,11378,,58-13 GRAND AVENUE
4026800023,YES, ,F1,4,1,"27,500",,,11378,,58-45 GRAND AVENUE
4026810027,NO, ,E9,4,1,"44,000",,,11378,,58-40 GRAND AVENUE
4026810035,NO, ,F4,4,1,"35,100",,,11378,,58-60 GRAND AVENUE
4026810084,YES, ,E1,4,1,"62,102",,,11378,,58-54 59 STREET
4026870021,NO, ,H3,4,1,"50,367",,,11378,,59-40 55 DRIVE
4026880017,YES, ,E1,4,1,"28,475",,,11378,,59-25 55 DRIVE
4026900011,YES, ,E1,4,1,"25,500",,,11378,,59-18 56 ROAD
4026920034,YES, ,W2,4,1,"35,568",,,11378,,60-26 57 ROAD
4027120058,YES, ,W2,4,2,"28,376",,,11378,Y ,61-15 GRAND AVENUE
4027160001,YES, ,C7,2,1,"28,500",,,11378,,64-01 GRAND AVENUE
4027320018,YES,,W1,4,2,"120,278",,,11378,,60-02 60 LANE
4027340001,YES, ,C9,2,1,"29,036",,,11378,,60-06 60 DRIVE
4027500055,NO, ,E1,4,1,"33,405",,,11378,,58-30 63 STREET
4027530220,YES, ,F4,4,1,"40,000",,,11378,,58-29 64 STREET
4027550014,NO, ,E1,4,1,"36,000",,,11378,,59-25 63 STREET
4027550023,YES, ,F1,4,1,"44,200",,,11378,,63-02 59 AVENUE
4027570001,YES, ,C1,2,1,"32,526",,,11378,,60-15 FRESH POND ROAD
4027847501,NO, ,R0,2,1,"37,845",,,11375,,61-12 69 STREET
4027990152,YES, ,I6,4,1,"66,223",,,11378,,69-95 58 ROAD
4028020001,YES,,W1,4,1,"101,872",,,11378,,72-50 GRAND AVENUE
4028030023,YES, ,O5,4,1,"27,104",,,11373,,74-02 GRAND AVENUE
4028030001,YES,,W1,4,1,"149,334",,,11373,,54-44 74 STREET
4028050010,YES, ,E7,4,1,"154,337",,,11373,,74-04 GRAND AVENUE
4028050016,NO, ,E7,4,1,"140,171",,,11373,,74-16 GRAND AVENUE
4028510022,YES, ,K2,4,1,"28,890",,,11373,,86-08 QUEENS BOULEVARD
4028560006,YES, ,M9,4,1,"26,492",,,11373,,57-02 HOFFMAN DRIVE
4028577501,NO, ,R0,2,1,"268,752",,,11373,,90-02        QUEENS BOULEVARD
4028600012,YES, ,D1,2,1,"32,059",,,11373,,87-12 58 AVENUE
4028600016,NO, ,G1,4,1,"86,400",,,11373,,87-28 58 AVENUE
4028640017,YES, ,D4,2,1,"53,910",,,11373,,86-04 GRAND AVENUE
4028640021,YES, ,D4,2,1,"66,924",,,11373,,86-10 GRAND AVENUE
4028640036,YES,,W2,4,1,"32,187",,,11373,,86-37 53 AVENUE
4028740002,YES, ,D4,2,1,"94,432",,,11373,,86-16 60 AVENUE
4028740055,YES, ,D4,2,1,"57,816",,,11373,,86-05 60 ROAD
4028790031,YES,,W1,4,2,"110,880",,,11373,,55-20 VAN HORN STREET
4028857501,NO, ,R0,2,1,"49,107",,,11373,,60-70 WOODHAVEN BOULEVARD
4029280001,YES, ,W2,4,3,"54,700",,,11379,Y ,61-21 ELIOT AVENUE
4029450001,YES, ,D4,2,1,"75,368",,,11379,,61-88 DRY HARBOR ROAD
4029480012,NO, ,M1,4,1,"38,760",,,11374,,86-11 ELIOT AVENUE
4029490010,YES, ,M4,4,1,"46,125",,,11374,,85-06 61 ROAD
4029740060,YES, ,D1,2,3,"292,651",,,11379,,62-49 84 STREET
4029740085,YES, ,D1,2,3,"319,025",,,11374,,62-42 WOODHAVEN BOULEVARD
4029740109,YES, ,I6,4,1,"114,715",,,11379,,61-35 DRY HARBOR ROAD
4029740130,YES, ,I7,4,1,"51,723",,,11374,,61-80 WOODHAVEN BOULEVARD
4029777501,NO, ,R0,2,1,"112,976",,,11374,,62-96        WOODHAVEN BOULEVARD
4029900045,YES,,W1,4,1,"110,313",,,11379,,79-15 PENELOPE AVENUE
4029990028,YES, ,C7,2,1,"36,000",,,11379,,84-53 DANA COURT
4030270037,YES,,W1,4,1,"73,886",,,11379,,65-02 70 STREET
4030557502,NO, ,R0,2,1,"62,156",,,11379,,71-57 METROPOLITAN AVENUE
4030577501,YES, ,R0,2,1,"44,470",,,11379,,72-29 METROPOLITAN AVENUE
4030660052,NO, ,C1,2,1,"25,920",,,11379,,77-26 66 DRIVE
4030750034,YES, ,D4,2,1,"98,220",,,11374,,61-41 SAUNDERS STREET
4030760022,YES, ,C6,2,1,"53,468",,,11374,,61-40 SAUNDERS STREET
4030780050,YES, ,D1,2,1,"100,780",,,11374,,62-95 SAUNDERS STREET
4030780065,YES, ,D1,2,1,"101,304",,,11374,,62-65 SAUNDERS STREET
4030780085,NO, ,D7,2,1,"104,708",,,11374,,93-10 QUEENS BOULEVARD
4030780103,YES, ,D7,2,1,"52,080",,,11374,,93-40 QUEENS BOULEVARD
4030780110,YES, ,D7,2,1,"64,935",,,11374,,93-54 QUEENS BOULEVARD
4030790076,YES, ,C6,2,1,"52,584",,,11374,,62-64 SAUNDERS STREET
4030790086,YES, ,D1,2,1,"68,946",,,11374,,62-82 SAUNDERS STREET
4030790100,YES, ,D4,2,1,"84,018",,,11374,,62-98 SAUNDERS STREET
4030800001,YES, ,D1,2,1,"62,400",,,11374,,63-07 SAUNDERS STREET
4030800006,YES, ,D7,2,1,"62,400",,,11374,,95-08 QUEENS BOULEVARD
4030800043,YES, ,D4,2,1,"47,730",,,11374,,63-45 SAUNDERS STREET
4030800051,YES, ,D1,2,1,"76,643",,,11374,,63-25 SAUNDERS STREET
4030817501,YES, ,R0,2,1,"49,343",,,11374,,63-47 BOOTH STREET
4030820061,YES, ,K1,4,1,"27,900",,,11374,,96-18 QUEENS BOULEVARD
4030820082,NO, ,D4,2,2,"160,968",,,11374,,63-89 SAUNDERS STREET
4030830061,YES, ,D4,2,1,"141,948",,,11374,,63-84 SAUNDERS STREET
4030830069,YES, ,D4,2,1,"69,000",,,11374,,64-00 SAUNDERS STREET
4030830085,YES, ,D1,2,1,"62,400",,,11374,,64-21 BOOTH STREET
4030840014,YES, ,M1,4,1,"68,517",,,11374,,97-30 QUEENS BOULEVARD
4030840020,YES, ,D6,2,1,"106,464",,,11374,,97-50 QUEENS BOULEVARD
4030840039,YES, ,D4,2,1,"70,000",,,11374,,64-85 SAUNDERS STREET
4030840046,YES, ,D4,2,1,"106,140",,,11374,,64-41 SAUNDERS STREET
4030850002,YES, ,D1,2,1,"67,188",,,11374,,64-45 BOOTH STREET
4030850008,YES, ,D1,2,1,"127,152",,,11374,,64-20 SAUNDERS STREET
4030850029,YES, ,D4,2,1,"36,084",,,11374,,64-74 SAUNDERS STREET
4030850036,YES, ,D4,2,1,"88,986",,,11374,,96-11 65 ROAD
4030850055,YES, ,D1,2,1,"42,450",,,11374,,64-85 BOOTH STREET
4030860002,YES, ,D1,2,1,"60,000",,,11374,,65-41 SAUNDERS STREET
4030860007,NO, ,D6,2,1,"329,072",,,11374,,98-04 QUEENS BOULEVARD
4030860040,YES, ,D3,2,1,"190,400",,,11374,,65-61 SAUNDERS STREET
4030870002,YES, ,D4,2,1,"67,200",,,11374,,65-41 BOOTH STREET
4030870007,YES, ,D1,2,1,"104,778",,,11374,,65-44 SAUNDERS STREET
4030870021,YES, ,D3,2,1,"26,400",,,11374,,65-62 SAUNDERS STREET
4030870025,YES, ,D4,2,1,"57,600",,,11374,,65-74 SAUNDERS STREET
4030870033,YES, ,D1,2,1,"78,384",,,11374,,96-09 66 AVENUE
4030870052,YES, ,D1,2,1,"62,010",,,11374,,65-65 BOOTH STREET
4030880001,YES, ,W2,4,1,"71,944",,,11373,,60-05 WOODHAVEN BOULEVARD
4030930055,YES, ,D1,2,1,"33,276",,,11374,,63-45 WETHEROLE STREET
4030940005,YES, ,C9,2,1,"72,000",,,11374,,63-19 AUSTIN STREET
4030940034,YES, ,D1,2,1,"73,620",,,11374,,63-50 WETHEROLE STREET
4030950081,NO, ,D7,2,1,"68,496",,,11374,,94-01 64 ROAD
4030950050,YES,,W1,4,1,"80,015",,,11374,,93-06 63 DRIVE
4030960118,YES, ,D4,2,1,"61,190",,,11374,,63-95 AUSTIN STREET
4030970038,YES, ,D1,2,1,"50,400",,,11374,,64-85 WETHEROLE STREET
4030977503,YES, ,R0,2,1,"39,840",,,11374,,64-49 WETHEROLE STREET
4030977504,YES, ,R0,2,1,"31,528",,,11374,,65-04 BOOTH STREET
4030977505,YES, ,R0,2,1,"63,693",,,11374,,65-20 BOOTH STREET
4030987505,NO, ,R0,2,1,"31,493",,,11374,,       64-86 WETHEROLE STREET
4030990007,YES, ,D4,2,1,"60,000",,,11374,,65-38 BOOTH STREET
4030990016,YES, ,D1,2,1,"64,932",,,11374,,65-60 BOOTH STREET
4030990025,YES, ,D4,2,1,"39,600",,,11374,,65-70 BOOTH STREET
4030990031,YES, ,D1,2,1,"63,624",,,11374,,65-84 BOOTH STREET
4030990042,NO, ,D4,2,1,"131,436",,,11374,,65-65 WETHEROLE STREET
4030997501,YES, ,R0,2,1,"31,568",,,11374,,95-08 65 ROAD
4031000018,YES, ,D4,2,1,"74,400",,,11374,,65-60 WETHEROLE STREET
4031000033,YES, ,D1,2,1,"48,960",,,11374,,94-19 66 AVENUE
4031007501,YES, ,R0,2,1,"66,324",,,11374,,65-36 WETHEROLE STREET
4031007502,NO, ,R0,2,1,"174,052",,,11374,,65-50 WETHEROLE STREET
4031040016,NO, ,D7,2,1,"79,081",,,11374,,91-32 63 DRIVE
4031040079,NO, ,D7,2,1,"74,647",,,11374,,65-12 AUSTIN STREET
4031040092,YES, ,D3,2,1,"51,173",,,11374,,65-54 AUSTIN STREET
4031040101,YES, ,D1,2,1,"40,573",,,11374,,65-70 AUSTIN STREET
4031040108,YES, ,D1,2,1,"57,600",,,11374,,65-90 AUSTIN STREET
4031047501,YES, ,R0,2,1,"80,162",,,11374,,       65-38 AUSTIN STREET
4031050001,NO, ,D7,2,1,"72,360",,,11374,,61-10 ALDERTON STREET
4031050028,YES, ,D1,2,1,"73,770",,,11374,,61-61 WOODHAVEN BOULEVARD
4031090037,YES, ,D1,2,1,"63,000",,,11374,,63-53 HARING STREET
4031100031,YES, ,D1,2,1,"119,040",,,11374,,89-11 63 DRIVE
4031110024,YES, ,D1,2,1,"120,500",,,11374,,88-11 63 DRIVE
4031157501,NO, ,R0,2,1,"149,558",,,11374,,63-85 WOODHAVEN BOULEVARD
4031170001,YES, ,D1,2,1,"132,000",,,11374,,88-04 63 DRIVE
4031170024,YES, ,D4,2,1,"52,543",,,11374,,90-02 63 DRIVE
4031340024,YES,,W1,4,1,"33,250",,,11374,,65-10 DIETERLE CRESCENT
4031480035,YES, ,D1,2,1,"36,246",,,11374,,85-25 68 ROAD
4031490019,YES, ,D4,2,1,"57,600",,,11374,,75-10 YELLOWSTONE BOULEVARD
4031510043,NO, ,D4,2,1,"97,104",,,11375,,67-50 THORNTON PLACE
4031510103,YES, ,D4,2,1,"42,948",,,11374,,65-15 ALDERTON STREET
4031520021,YES, ,D4,2,1,"74,000",,,11374,,66-10 THORNTON PLACE
4031540001,YES, ,D4,2,1,"115,200",,,11374,,66-15 THORNTON PLACE
4031540025,NO, ,D4,2,1,"61,476",,,11374,,96-09 67 AVENUE
4031550001,YES, ,D4,2,1,"144,000",,,11374,,66-01 BURNS STREET
4031550019,YES, ,D1,2,1,"57,600",,,11374,,66-02 AUSTIN STREET
4031550027,YES, ,D3,2,1,"275,197",,,11374,,98-01 67 AVENUE
4031550055,NO, ,D4,2,1,"54,336",,,11374,,97-07 67 AVENUE
4031560092,YES, ,D1,2,1,"51,700",,,11374,,66-23 AUSTIN STREET
4031560106,YES, ,D1,2,1,"48,960",,,11375,,94-20 WETHEROLE STREET
4031560114,YES, ,D4,2,1,"75,216",,,11374,,66-20 WETHEROLE STREET
4031560133,YES, ,D3,2,1,"177,710",,,11374,,98-05 67 AVENUE
4031570101,NO, ,D4,2,1,"90,300",,,11374,,66-15 WETHEROLE STREET
4031590070,YES, ,D4,2,1,"75,378",,,11374,,98-120 QUEENS BOULEVARD
4031597501,YES, ,R0,2,1,"89,362",,,11374,,98-76 QUEENS BOULEVARD
