BBL,ADDRESS,BOROUGH,ZIP CODE,LIST
2025290081,1301 OGDEN AVENUE,BRONX,10452,ALL
2025300009,1260 SEDGWICK AVENUE,BRONX,10452,ALL
2025310001,1304 MERRIAM AVENUE,BRONX,10452,ALL
2025330029,1387 DR M L KING JR BOULEVARD,BRONX,10452,ALL
2025330092,1401 DR M L KING JR BOULEVARD,BRONX,10452,ALL
2025350010,1380 MERRIAM AVENUE,BRONX,10452,ALL
2025360005,1414 MERRIAM AVENUE,BRONX,10452,ALL
2025360029,1415 OGDEN AVENUE,BRONX,10452,ALL
2025390002,EXTERIOR STREET,BRONX,10451,ALL
2025390132,10 MAJ WM DEEGAN BOULEVARD,BRONX,10451,ALL
2025430001,2 ST ANNS AVENUE,BRONX,10454,ALL
2025430020,670 EAST 132 STREET,BRONX,10454,ALL
2025430030,600 EAST 132 STREET,BRONX,10454,ALL
2025430060,720 EAST 132 STREET,BRONX,10454,ALL
2025430070,2 ST. ANN'S AVENUE,BRONX,10454,ALL
2025460001,150 BRUCKNER BOULEVARD,BRONX,10454,ALL
2025460011,154 BRUCKNER BOULEVARD,BRONX,10454,ALL
2025460019,600 BRUCKNER BOULEVARD,BRONX,10455,ALL
2025460027,94 BRUCKNER BOULEVARD,BRONX,10454,ALL
2025460052,639 EAST 133 STREET,BRONX,10454,ALL
2025460067,621 EAST 132 STREET,BRONX,10454,ALL
2025460074,605 EAST 132 STREET,BRONX,10454,ALL
2025480001,160 ST ANNS AVENUE,BRONX,10454,ALL
2025480042,169 CYPRESS AVENUE,BRONX,10454,ALL
2025500019,600 EAST 138 STREET,BRONX,10454,ALL
2025540054,333 CYPRESS AVENUE,BRONX,10454,ALL
2025570083,512 TRINITY AVENUE,BRONX,10455,ALL
2025630040,755 EAST 134 STREET,BRONX,10454,ALL
2025640047,728 EAST 136 STREET,BRONX,10454,ALL
2025640051,749 EAST 135 STREET,BRONX,10454,ALL
2025670013,691 EAST 138 STREET,BRONX,10454,ALL
2025680073,691 EAST 140 STREET,BRONX,10454,ALL
2025700018,307 BRUCKNER BOULEVARD,BRONX,10454,ALL
2025710001,677 EAST 141 STREET,BRONX,10454,ALL
2025720006,346 POWERS AVENUE,BRONX,10454,ALL
2025730056,383 CONCORD AVENUE,BRONX,10454,ALL
2025730087,732 EAST 144 STREET,BRONX,10454,ALL
2025740064,359 WALES AVENUE,BRONX,10454,ALL
2025747501,411 WALES AVENUE,BRONX,10454,ALL
2025750034,781 EAST 142 STREET,BRONX,10454,ALL
2025750050,367 SOUTHERN BOULEVARD,BRONX,10454,ALL
2025750065,387 SOUTHERN BOULEVARD,BRONX,10454,ALL
2025760026,462 WALES AVENUE,BRONX,10455,ALL
2025770038,480 CONCORD AVENUE,BRONX,10455,ALL
2025780027,470 JACKSON AVENUE,BRONX,10455,ALL
2025790019,718 EAST 149 STREET,BRONX,10455,ALL
2025810016,530 WALES AVENUE,BRONX,10455,ALL
2025820042,818 EAST 149 STREET,BRONX,10455,ALL
2025827503,828 EAST 148TH STREET,BRONX,10455,ALL
2025830030,900 EAST 132 STREET,BRONX,10454,ALL
2025830050,920 EAST 132 STREET,BRONX,10454,ALL
2025840001,780 EAST 133 STREET,BRONX,10454,ALL
2025850001,781 EAST 133 STREET,BRONX,10454,ALL
2025850026,840 EAST 134 STREET,BRONX,10454,ALL
2025860001,780 EAST 135 STREET,BRONX,10454,ALL
2025860026,131 WALNUT AVENUE,BRONX,10454,ALL
2025870001,164 WILLOW AVENUE,BRONX,10454,ALL
2025870021,815 EAST 135 STREET,BRONX,10454,ALL
2025870043,875 EAST 136 STREET,BRONX,10454,ALL
2025880001,190 WILLOW AVENUE,BRONX,10454,ALL
2025880033,845 EAST 136 STREET,BRONX,10454,ALL
2025890001,780 EAST 138 STREET,BRONX,10454,ALL
2025890016,804 EAST 138 STREET,BRONX,10454,ALL
2025890031,850 EAST 138 STREET,BRONX,10454,ALL
2025900051,865 EAST 138 STREET,BRONX,10454,ALL
2025910037,805 EAST 139 STREET,BRONX,10454,ALL
2025910046,850 EAST 140 STREET,BRONX,10454,ALL
2025920021,820 EAST 141 STREET,BRONX,10454,ALL
2025920035,855 EAST 140 STREET,BRONX,10474,ALL
2025940005,890 EAST 135 STREET,BRONX,10454,ALL
2025940035,900 EAST 136 STREET,BRONX,10454,ALL
2025960020,900 EAST 138 STREET,BRONX,10454,ALL
2025980001,885 EAST 138 STREET,BRONX,10454,ALL
2025980046,275 LOCUST AVENUE,BRONX,10454,ALL
2025990035,828 EAST 144 STREET,BRONX,10454,ALL
2025990087,980 EAST 149 STREET ST,BRONX,10455,ALL
2025990089,400 WALNUT AVENUE,BRONX,10454,ALL
2025990123,327 WALNUT AVENUE,BRONX,10454,ALL
2025990128,863 EAST 141 STREET,BRONX,10454,ALL
2025990146,825 EAST 141 STREET,BRONX,10454,ALL
2025990165,340 BRUCKNER BOULEVARD,BRONX,10454,ALL
2026000001,430 SOUTHERN BOULEVARD,BRONX,10455,ALL
2026000079,450 TIMPSON PLACE,BRONX,10455,ALL
2026007502,880 EAST 147 STREET,BRONX,10455,ALL
2026010007,432 AUSTIN PLACE,BRONX,10455,ALL
2026037501,540 SOUTHERN BOULEVARD,BRONX,10455,ALL
2026040174,100 OAK POINT AVENUE,BRONX,10474,ALL
2026040180,50 OAK POINT AVENUE,BRONX,10474,ALL
2026040252,977 EAST 149 STREET,BRONX,10455,ALL
2026040270,1025 EAST 149 STREET,BRONX,10455,ALL
2026040500,985 EAST 149 STREET,BRONX,10455,ALL
2026040600,995 EAST 149 STREET,BRONX,10455,ALL
2026050040,10-01 HAZEN STREET,BRONX,11370,ALL
2026060002,500 OAK POINT AVENUE,BRONX,10474,ALL
2026060003,1080 LEGGETT AVENUE,BRONX,10474,ALL
2026060020,1132 OAK POINT AVENUE,BRONX,10474,ALL
2026060028,565 BARRY STREET,BRONX,10474,ALL
2026060030,1110 OAK POINT AVENUE,BRONX,10474,ALL
2026060041,511 BARRY STREET,BRONX,10474,ALL
2026060125,1100 LEGGETT AVENUE,BRONX,10474,ALL
2026060140,531 DUPONT STREET,BRONX,10474,ALL
2026060204,550 BARRY STREET,BRONX,10474,ALL
2026060230,1120 LEGGETT AVENUE,BRONX,10474,ALL
2026060252,515 TRUXTON STREET,BRONX,10474,ALL
2026070032,1064 FRANKLIN AVENUE,BRONX,10456,ALL
2026070034,1068 FRANKLIN AVENUE,BRONX,10456,ALL
2026080034,3418 3 AVENUE,BRONX,10456,ALL
2026080035,3418 3 AVENUE,BRONX,10456,ALL
2026080036,3418 3 AVENUE,BRONX,10456,ALL
2026097502,3458 3 AVENUE,BRONX,10456,ALL
2026100038,1285 FULTON AVENUE,BRONX,10456,ALL
2026100042,1265 FULTON AVENUE,BRONX,10456,ALL
2026100065,547 EAST 168 STREET,BRONX,10456,ALL
2026120007,1276 FULTON AVENUE,BRONX,10456,ALL
2026130001,1140 FRANKLIN AVENUE,BRONX,10456,ALL
2026130026,1133 BOSTON ROAD,BRONX,10456,ALL
2026150014,1260 FRANKLIN AVENUE,BRONX,10456,ALL
2026150029,622 EAST 169 STREET,BRONX,10456,ALL
2026160001,550 ST ANNS AVENUE,BRONX,10455,ALL
2026190001,842 ST ANNS AVENUE,BRONX,10456,ALL
2026190017,861 EAGLE AVENUE,BRONX,10456,ALL
2026190027,831 EAGLE AVENUE,BRONX,10456,ALL
2026200036,905 EAGLE AVENUE,BRONX,10456,ALL
2026230135,550 CAULDWELL AVENUE,BRONX,10455,ALL
2026230142,554 TRINITY AVENUE,BRONX,10455,ALL
2026230173,571 JACKSON AVENUE,BRONX,10455,ALL
2026230211,609 JACKSON AVENUE,BRONX,10455,ALL
2026237501,603 PONTIAC PLACE,BRONX,10455,ALL
2026250001,740 EAGLE AVENUE,BRONX,10456,ALL
2026260001,611 EAST 158 STREET,BRONX,10456,ALL
2026270009,620 EAST 163 STREET,BRONX,10456,ALL
2026280001,645 WESTCHESTER AVENUE,BRONX,10455,ALL
2026300005,808 CAULDWELL AVENUE,BRONX,10456,ALL
2026310048,900 CAULDWELL AVENUE,BRONX,10456,ALL
2026320027,958 CAULDWELL AVENUE,BRONX,10456,ALL
2026330010,1064 CAULDWELL AVENUE,BRONX,10456,ALL
2026340001,1096 BOSTON ROAD,BRONX,10456,ALL
2026377501,800 TRINITY AVENUE,BRONX,10456,ALL
2026380090,725 EAST 161 STREET,BRONX,10456,ALL
2026390001,695 EAST 163 STREET,BRONX,10456,ALL
2026400001,1020 TRINITY AVENUE,BRONX,10456,ALL
2026420001,584 JACKSON AVENUE,BRONX,10455,ALL
2026420040,754 EAST 151 STREET,BRONX,10455,ALL
2026430001,623 CONCORD AVENUE,BRONX,10455,ALL
2026540002,720 WESTCHESTER AVENUE,BRONX,10455,ALL
2026550030,756 EAST 158 STREET,BRONX,10456,ALL
2026560007,760 EAST 160 STREET,BRONX,10456,ALL
2026560160,830 FOREST AVENUE,BRONX,10456,ALL
2026640001,815 EAST 149 STREET,BRONX,10455,ALL
2026640029,600 TINTON AVENUE,BRONX,10455,ALL
2026650001,680 TINTON AVENUE,BRONX,10455,ALL
2026660041,811 WESTCHESTER AVENUE,BRONX,10455,ALL
2026660066,815 WESTCHESTER AVENUE,BRONX,10455,ALL
2026680001,900 TINTON AVENUE,BRONX,10456,ALL
2026690001,960 TINTON AVENUE,BRONX,10456,ALL
2026710011,800 HOME STREET,BRONX,10456,ALL
2026720001,1170 TINTON AVENUE,BRONX,10456,ALL
2026740027,592 UNION AVENUE,BRONX,10455,ALL
2026750006,672 UNION AVENUE,BRONX,10455,ALL
2026757501,671 PROSPECT AVENUE,BRONX,10455,ALL
2026760003,766 WESTCHESTER AVENUE,BRONX,10455,ALL
2026760049,814 WESTCHESTER AVENUE,BRONX,10455,ALL
2026760075,771 PROSPECT AVENUE,BRONX,10455,ALL
2026770070,919 PROSPECT AVENUE,BRONX,10459,ALL
2026777501,819 EAST 161 STREET,BRONX,10459,ALL
2026780001,813 EAST 163 STREET,BRONX,10459,ALL
2026790001,1058 UNION AVENUE,BRONX,10459,ALL
2026800001,1094 UNION AVENUE,BRONX,10459,ALL
2026800019,1134 UNION AVENUE,BRONX,10459,ALL
2026830065,658 FOX STREET,BRONX,10455,ALL
2026860020,664 DAWSON STREET,BRONX,10455,ALL
2026880001,854 PROSPECT AVENUE,BRONX,10459,ALL
2026890047,867 LONGWOOD AVENUE,BRONX,10459,ALL
2026890048,840 WESTCHESTER AVENUE,BRONX,10459,ALL
2026920014,1170 REV JAMES POLITE AVENUE,BRONX,10459,ALL
2026920079,857 EAST 167 STREET,BRONX,10459,ALL
2026960005,820 HEWITT PLACE,BRONX,10459,ALL
2026960085,900 REV JAMES POLITE AVENUE,BRONX,10459,ALL
2026980012,1010 REV JAMES POLITE AVENUE,BRONX,10459,ALL
2026980079,915 WESTCHESTER AVENUE,BRONX,10459,ALL
2026990025,1005 INTERVALE AVENUE,BRONX,10459,ALL
2026990045,1001 INTERVALE AVENUE,BRONX,10459,ALL
2027050005,1032 INTERVALE AVENUE,BRONX,10459,ALL
2027060082,893 EAST 167TH STREET,BRONX,10459,ALL
2027070063,998 LONGWOOD AVENUE,BRONX,10459,ALL
2027070078,763 FOX STREET,BRONX,10455,ALL
2027090001,991 LONGWOOD AVENUE,BRONX,10459,ALL
2027100001,925 LONGWOOD AVENUE,BRONX,10459,ALL
2027110028,879 BECK STREET,BRONX,10459,ALL
2027137501,975 TIFFANY STREET,BRONX,10459,ALL
2027140004,948 TIFFANY STREET,BRONX,10459,ALL
2027147501,980 WESTCHESTER AVENUE,BRONX,10459,ALL
2027170005,1050 TIFFANY STREET,BRONX,10459,ALL
2027200001,1015 LEGGETT AVENUE,BRONX,10455,ALL
2027200028,731 SOUTHERN BOULEVARD,BRONX,10455,ALL
2027230033,922 SIMPSON STREET,BRONX,10459,ALL
2027237501,1018 EAST 163 STREET,BRONX,10459,ALL
2027240134,1045 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027240178,967 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027240186,949 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027240190,947 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027270004,1060 SIMPSON STREET,BRONX,10459,ALL
2027270058,1065 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027280034,1145 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027320001,1031-1039 LONGWOOD AVENUE,BRONX,10459,ALL
2027320012,826 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027350005,916 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027350014,932 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027350020,925 HUNTS POINT AVENUE,BRONX,10459,ALL
2027357501,926 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027360160,770 GARRISON AVENUE,BRONX,10474,ALL
2027360189,1157 EAST 156 STREET,BRONX,10474,ALL
2027360208,1177 EAST 156 STREET,BRONX,10474,ALL
2027360254,1118 LONGWOOD AVENUE,BRONX,10474,ALL
2027380036,1215 SPOFFORD AVENUE,BRONX,10474,ALL
2027387501,720 TIFFANY STREET,BRONX,10474,ALL
2027390015,1201 LAFAYETTE AVENUE,BRONX,10474,ALL
2027400039,1275 LAFAYETTE AVENUE,BRONX,10474,ALL
2027400100,1241 LAFAYETTE AVENUE,BRONX,10474,ALL
2027430006,1026 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027430019,1054 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027430025,1050 WESTCHESTER AVENUE,BRONX,10459,ALL
2027450002,1122 SOUTHERN BOULEVARD,BRONX,10459,ALL
2027450033,1169 HOE AVENUE,BRONX,10459,ALL
2027460001,900 HOE AVENUE,BRONX,10459,ALL
2027470001,984 FAILE STREET,BRONX,10459,ALL
2027480025,1100 EAST 165 STREET,BRONX,10459,ALL
2027487501,1010 FAILE STREET,BRONX,10459,ALL
2027510015,998 EAST 167 STREET,BRONX,10459,ALL
2027510030,1209 WESTCHESTER AVENUE,BRONX,10459,ALL
2027510033,1203 WESTCHESTER AVENUE,BRONX,10459,ALL
2027510036,1117 WESTCHESTER AVENUE,BRONX,10459,ALL
2027520009,1144 HOE AVENUE,BRONX,10459,ALL
2027550062,940 BRYANT AVENUE,BRONX,10474,ALL
2027560010,1024 BRYANT AVENUE,BRONX,10459,ALL
2027570020,1091 LONGFELLOW AVENUE,BRONX,10459,ALL
2027570080,1102 LONGFELLOW AVENUE,BRONX,10459,ALL
2027570085,1260 WESTCHESTER AVENUE,BRONX,10459,ALL
2027580036,1275 WESTCHESTER AVENUE,BRONX,10459,ALL
2027610003,875 IRVINE STREET,BRONX,10474,ALL
2027610043,1225 SENECA AVENUE,BRONX,10474,ALL
2027610193,1345 SENECA AVENUE,BRONX,10474,ALL
2027617501,1164 GARRISON AVENUE,BRONX,10474,ALL
2027620007,830 HUNTS POINT AVENUE,BRONX,10474,ALL
2027620086,836 FAILE STREET,BRONX,10474,ALL
2027620103,855 BRYANT AVENUE,BRONX,10474,ALL
2027620187,800 LONGFELLOW AVENUE,BRONX,10474,ALL
2027620280,1360 SENECA AVENUE,BRONX,10474,ALL
2027630136,754 MANIDA STREET,BRONX,10474,ALL
2027630215,770 FAILE STREET,BRONX,10474,ALL
2027630252,720 HUNTS POINT AVENUE,BRONX,10474,ALL
2027630279,718 BRYANT AVENUE,BRONX,10474,ALL
2027650078,1202 SPOFFORD AVENUE,BRONX,10474,ALL
2027650168,1225 RANDALL AVENUE,BRONX,10474,ALL
2027650177,650 CASANOVA STREET,BRONX,10474,ALL
2027650232,1245 RANDALL AVENUE,BRONX,10474,ALL
2027650266,675 COSTER STREET,BRONX,10474,ALL
2027660001,1280 SPOFFORD AVENUE,BRONX,10474,ALL
2027660300,1390 SPOFFORD AVENUE,BRONX,10474,ALL
2027680065,1171 OAK POINT AVENUE,BRONX,10474,ALL
2027680137,500 WORTHEN STREET,BRONX,10474,ALL
2027680171,1201 OAK POINT AVENUE,BRONX,10474,ALL
2027680305,1265 OAK POINT AVENUE,BRONX,10474,ALL
2027690021,515 BRYANT AVENUE,BRONX,10474,ALL
2027690080,1321 OAK POINT AVENUE,BRONX,10474,ALL
2027690193,1380 RANDALL AVENUE,BRONX,10474,ALL
2027700001,410 HALLECK STREET,BRONX,10474,ALL
2027710030,1154 OAK POINT AVENUE,BRONX,10474,ALL
2027710045,331 TIFFANY STREET,BRONX,10474,ALL
2027710185,420 CASANOVA STREET,BRONX,10474,ALL
2027720102,1309 EAST BAY AVENUE,BRONX,10474,ALL
2027740152,310 TIFFANY STREET,BRONX,10474,ALL
2027740349,1281 VIELE AVENUE,BRONX,10474,ALL
2027770196,250 COSTER STREET,BRONX,10474,ALL
2027770200,1290 VIELE AVENUE,BRONX,10474,ALL
2027770230,1301 RYAWA AVENUE,BRONX,10474,ALL
2027770292,1340 VIELE AVENUE,BRONX,10474,ALL
2027800073,1280 RYAWA AVENUE,BRONX,10474,ALL
2027800074,1360 RYAWA AVENUE,BRONX,10474,ALL
2027810300,298 HALLECK STREET,BRONX,10474,ALL
2027810306,HUNTS POINT AVENUE,BRONX,10474,ALL
2027810500,363 FOOD CENTER DRIVE,BRONX,10474,ALL
2027810520,550 FOOD CENTER DRIVE,BRONX,10474,ALL
2027840010,306 EAST 171 STREET,BRONX,10457,ALL
2027870001,1450 MORRIS AVENUE,BRONX,10457,ALL
2027930028,1701 WEEKS AVENUE,BRONX,10457,ALL
2027940049,1701 EASTBURN AVENUE,BRONX,10457,ALL
2027950007,1742 MORRIS AVENUE,BRONX,10457,ALL
2027950014,1780 GRAND CONCOURSE,BRONX,10457,ALL
2027960037,1777 WEEKS AVENUE,BRONX,10457,ALL
2027970025,1790 WEEKS AVENUE,BRONX,10457,ALL
2027990030,274 EAST 175 STREET,BRONX,10457,ALL
2028000068,250 EAST 176 STREET,BRONX,10457,ALL
2028010018,1855 MONROE AVENUE,BRONX,10457,ALL
2028040001,1872 MONROE AVENUE,BRONX,10457,ALL
2028040031,1855 ANTHONY AVENUE,BRONX,10457,ALL
2028050010,106 MT HOPE PLACE,BRONX,10453,ALL
2028050041,110 EAST 177 STREET,BRONX,10453,ALL
2028060007,112 EAST 177 STREET,BRONX,10453,ALL
2028070079,2001 CRESTON AVENUE AVE,BRONX,10453,ALL
2028080009,156 EAST 178 STREET,BRONX,10453,ALL
2028080066,160 BUSH STREET,BRONX,10453,ALL
2028087502,2021 GRAND CONCOURSE,BRONX,10123,ALL
2028090017,222 ECHO PLACE,BRONX,10457,ALL
2028100024,240 EAST 178 STREET,BRONX,10457,ALL
2028110007,227 EAST 178 STREET,BRONX,10457,ALL
2028110011,219 EAST 178 STREET,BRONX,10457,ALL
2028120023,218 BUSH STREET,BRONX,10457,ALL
2028140017,321 EAST TREMONT AVENUE,BRONX,10457,ALL
2028140029,304 EAST 178 STREET,BRONX,10457,ALL
2028140055,1988 ANTHONY AVENUE,BRONX,10457,ALL
2028140082,1963 RYER AVENUE,BRONX,10457,ALL
2028170002,240 EAST 172 STREET,BRONX,10457,ALL
2028190051,1515 SELWYN AVENUE,BRONX,10457,ALL
2028200027,1560 SELWYN AVENUE,BRONX,10457,ALL
2028220019,1749 GRAND CONCOURSE,BRONX,10453,ALL
2028227501,1775 GRAND CONCOURSE,BRONX,10453,ALL
2028230001,1650 GRAND CONCOURSE,BRONX,10457,ALL
2028240005,1650 SELWYN AVENUE,BRONX,10457,ALL
2028240019,199 MT EDEN PARKWAY,BRONX,10457,ALL
2028250017,1770 GRAND CONCOURSE,BRONX,10457,ALL
2028260027,124 EAST 176 STREET,BRONX,10453,ALL
2028260034,115 HENWOOD PLACE,BRONX,10453,ALL
2028260097,1820 GRAND CONCOURSE,BRONX,10457,ALL
2028270001,1865 EAST 176 STREET,BRONX,10460,ALL
2028270042,60 EAST 177 STREET,BRONX,10453,ALL
2028290034,2010 WALTON AVENUE,BRONX,10453,ALL
2028290040,2026 WALTON AVENUE,BRONX,10453,ALL
2028310040,1362 GRAND CONCOURSE,BRONX,10456,ALL
2028310044,1384 GRAND CONCOURSE,BRONX,10456,ALL
2028330020,1425 GRAND CONCOURSE,BRONX,10452,ALL
2028330026,1417 GRAND CONCOURSE,BRONX,10452,ALL
2028330028,1411 GRAND CONCOURSE,BRONX,10452,ALL
2028370031,1565 GRAND CONCOURSE,BRONX,10452,ALL
2028400018,38 MARCY PLACE,BRONX,10452,ALL
2028400084,133 EAST CLARKE PLACE,BRONX,10452,ALL
2028410005,1362 JEROME AVENUE,BRONX,10452,ALL
2028410041,1356 WALTON AVENUE,BRONX,10452,ALL
2028410089,115 MARCY PLACE,BRONX,10452,ALL
2028420001,1370 JEROME AVENUE,BRONX,10452,ALL
2028420038,105 ELLIOT PLACE,BRONX,10452,ALL
2028420042,90 EAST 170 STREET,BRONX,10452,ALL
2028420059,1401 GRAND CONCOURSE,BRONX,10452,ALL
2028420065,1387 GRAND CONCOURSE,BRONX,10452,ALL
2028430040,1426 TOWNSEND AVENUE,BRONX,10452,ALL
2028440043,1466 TOWNSEND AVENUE,BRONX,10452,ALL
2028440050,50 EAST 172 STREET,BRONX,10452,ALL
2028460041,1565 TOWNSEND AVENUE,BRONX,10452,ALL
2028460047,1549 TOWNSEND AVENUE,BRONX,10452,ALL
2028460074,1505 TOWNSEND AVENUE,BRONX,10452,ALL
2028470041,1594 TOWNSEND AVENUE,BRONX,10452,ALL
2028500034,55 EAST 175 STREET,BRONX,10453,ALL
2028510021,1869 WALTON AVENUE,BRONX,10453,ALL
2028517501,1850 JEROME AVENUE,BRONX,10453,ALL
2028540008,1980 JEROME AVENUE,BRONX,10453,ALL
2028550016,1253 JEROME AVENUE,BRONX,10452,ALL
2028550051,1298 INWOOD AVENUE,BRONX,10452,ALL
2028560011,1342 INWOOD AVENUE,BRONX,10452,ALL
2028560020,1363 JEROME AVENUE,BRONX,10452,ALL
2028560029,14 WEST 170 STREET,BRONX,10452,ALL
2028567501,1325 JEROME AVENUE,BRONX,10452,ALL
2028570008,1414 CROMWELL AVENUE,BRONX,10452,ALL
2028570051,1419 INWOOD AVENUE,BRONX,10452,ALL
2028570064,25 WEST 170 STREET,BRONX,10452,ALL
2028570071,1430 INWOOD AVENUE,BRONX,10452,ALL
2028570090,1405 PLAZA DRIVE,BRONX,10452,ALL
2028577501,1477 MACOMBS ROAD,BRONX,10452,ALL
2028590077,1509 JEROME AVENUE,BRONX,10452,ALL
2028610005,15 FEATHERBED LANE,BRONX,10452,ALL
2028610063,1732 DAVIDSON AVENUE,BRONX,10453,ALL
2028620014,50 WEST TREMONT AVENUE,BRONX,10453,ALL
2028620090,1959 JEROME AVENUE,BRONX,10453,ALL
2028620103,1921 JEROME AVENUE,BRONX,10453,ALL
2028640025,1349 INWOOD AVENUE,BRONX,10452,ALL
2028640035,1376 CROMWELL AVENUE,BRONX,10452,ALL
2028650015,1504 MACOMBS ROAD RD,BRONX,10452,ALL
2028650030,45 GOBLE PLACE,BRONX,10452,ALL
2028650049,50 WEST MT EDEN AVENUE,BRONX,10452,ALL
2028650110,40 FEATHERBED LANE,BRONX,10452,ALL
2028650122,29 FEATHERBED LANE,BRONX,10452,ALL
2028650126,37 FEATHERBED LANE,BRONX,10452,ALL
2028660015,1645 GRAND AVENUE,BRONX,10453,ALL
2028660070,82 MACOMBS ROAD,BRONX,10452,ALL
2028660105,1780 MACOMBS ROAD,BRONX,10453,ALL
2028670118,1750 GRAND AVENUE,BRONX,10453,ALL
2028670151,1775 DAVIDSON AVENUE,BRONX,10453,ALL
2028680098,1910 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028680144,1925 HARRISON AVENUE,BRONX,10453,ALL
2028690040,67 WEST TREMONT AVENUE,BRONX,10453,ALL
2028690077,1886 HARRISON AVENUE,BRONX,10453,ALL
2028690110,1920 HARRISON AVENUE,BRONX,10453,ALL
2028690116,1930 HARRISON AVENUE,BRONX,10453,ALL
2028690122,1934 HARRISON AVENUE,BRONX,10453,ALL
2028700035,2021 DAVIDSON AVENUE,BRONX,10453,ALL
2028700045,1995 DAVIDSON AVENUE,BRONX,10453,ALL
2028700050,1985 DAVIDSON AVENUE,BRONX,10453,ALL
2028710002,1240 EDWARD L GRANT HIGHWAY,BRONX,10452,ALL
2028720025,64 JESUP PLACE,BRONX,10452,ALL
2028720120,1472 SHAKESPEARE AVENUE,BRONX,10452,ALL
2028720243,1591 JESUP AVENUE,BRONX,10452,ALL
2028727501,1544 SHAKESPEARE AVENUE,BRONX,10452,ALL
2028730027,1440 NELSON AVENUE,BRONX,10452,ALL
2028747502,1450 PLIMPTON AVENUE,BRONX,10452,ALL
2028760055,1601 NELSON AVENUE,BRONX,10453,ALL
2028770001,1531 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028770393,1771 POPHAM AVENUE,BRONX,10453,ALL
2028770497,228 WEST TREMONT AVENUE,BRONX,10453,ALL
2028770522,200 WEST TREMONT AVENUE,BRONX,10453,ALL
2028780150,1741 ANDREWS AVENUE SOUTH,BRONX,10453,ALL
2028790030,1925 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028790033,1895 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028790041,1875 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028790043,1865 DR M L KING JR BOULEVARD,BRONX,10453,ALL
2028790107,1800 ANDREWS AVENUE SOUTH,BRONX,10453,ALL
2028790170,184 WEST BURNSIDE AVENUE,BRONX,10453,ALL
2028790192,150 WEST BURNSIDE AVENUE,BRONX,10453,ALL
2028790235,1840 PHELAN PLACE,BRONX,10453,ALL
2028790240,1850 PHELAN PLACE,BRONX,10453,ALL
2028800027,1526 SEDGWICK AVENUE,BRONX,10453,ALL
2028800153,1750 SEDGWICK AVENUE,BRONX,10453,ALL
2028820216,WEST 176 STREET,BRONX,10453,ALL
2028910037,1776 CLAY AVENUE,BRONX,10457,ALL
2028910042,308 EAST 175 STREET,BRONX,10457,ALL
2028920059,1809 CARTER AVENUE,BRONX,10457,ALL
2028920118,1877 WEBSTER AVENUE,BRONX,10457,ALL
2028940001,1320 WEBSTER AVENUE,BRONX,10456,ALL
2028950001,1402 WEBSTER AVENUE,BRONX,10456,ALL
2028950068,1520 BROOK AVENUE,BRONX,10457,ALL
2028970005,1600 WEBSTER AVENUE,BRONX,10457,ALL
2028970042,1668 WEBSTER AVENUE,BRONX,10457,ALL
2028970140,1624 WEBSTER AVENUE,BRONX,10457,ALL
2028990058,4077 PARK AVENUE,BRONX,10457,ALL
2029000020,4149 PARK AVENUE,BRONX,10457,ALL
2029000039,4109 PARK AVENUE,BRONX,10457,ALL
2029010001,1309 PARK AVENUE,BRONX,10458,ALL
2029020001,450 ST PAULS PLACE,BRONX,10456,ALL
2029020036,1451 WASHINGTON AVENUE,BRONX,10458,ALL
2029030023,1541 WASHINGTON AVENUE,BRONX,10457,ALL
2029040001,3850 PARK AVENUE,BRONX,10457,ALL
2029060083,1715 WASHINGTON AVENUE,BRONX,10457,ALL
2029060093,463 EAST 173 STREET,BRONX,10457,ALL
2029070010,450 CROSS BRONX EXPWY SR S,BRONX,10457,ALL
2029080011,4132 PARK AVENUE,BRONX,10457,ALL
2029090026,1893 WASHINGTON AVE,BRONX,10457,ALL
2029090032,1873 WASHINGTON AVENUE,BRONX,10457,ALL
2029100001,3603 3 AVENUE,BRONX,10456,ALL
2029110001,1410 WASHINGTON AVENUE,BRONX,10456,ALL
2029130001,1595 BATHGATE AVENUE,BRONX,10457,ALL
2029140001,1625 BATHGATE AVENUE,BRONX,10457,ALL
2029150001,1701 BATHGATE AVENUE,BRONX,10457,ALL
2029160002,1745 BATHGATE AVENUE,BRONX,10457,ALL
2029180016,478 EAST TREMONT AVENUE,BRONX,10457,ALL
